node_id,node_type,label,source_resource,evidence_class
EnzymeEC:2.3.1.9,EnzymeEC,2.3.1.9,SKiD,real_evidence
EnzymeEC:2.3.1.97,EnzymeEC,2.3.1.97,SKiD,real_evidence
EnzymeEC:2.3.2.2,EnzymeEC,2.3.2.2,SKiD,real_evidence
EnzymeEC:2.3.2.5,EnzymeEC,2.3.2.5,SKiD,real_evidence
EnzymeEC:2.3.3.1,EnzymeEC,2.3.3.1,SKiD,real_evidence
EnzymeEC:2.3.3.13,EnzymeEC,2.3.3.13,SKiD,real_evidence
EnzymeEC:2.3.3.14,EnzymeEC,2.3.3.14,SKiD,real_evidence
EnzymeEC:2.3.3.16,EnzymeEC,2.3.3.16,SKiD,real_evidence
EnzymeEC:2.3.3.5,EnzymeEC,2.3.3.5,SKiD,real_evidence
EnzymeEC:2.3.3.9,EnzymeEC,2.3.3.9,SKiD,real_evidence
EnzymeEC:2.4.1.10,EnzymeEC,2.4.1.10,SKiD,real_evidence
EnzymeEC:2.4.1.133,EnzymeEC,2.4.1.133,SKiD,real_evidence
EnzymeEC:2.4.1.143,EnzymeEC,2.4.1.143,SKiD,real_evidence
EnzymeEC:2.4.1.152,EnzymeEC,2.4.1.152,SKiD,real_evidence
EnzymeEC:2.4.1.19,EnzymeEC,2.4.1.19,SKiD,real_evidence
EnzymeEC:2.4.1.20,EnzymeEC,2.4.1.20,SKiD,real_evidence
EnzymeEC:2.4.1.211,EnzymeEC,2.4.1.211,SKiD,real_evidence
EnzymeEC:2.4.1.220,EnzymeEC,2.4.1.220,SKiD,real_evidence
EnzymeEC:2.4.1.221,EnzymeEC,2.4.1.221,SKiD,real_evidence
EnzymeEC:2.4.1.222,EnzymeEC,2.4.1.222,SKiD,real_evidence
EnzymeEC:2.4.1.227,EnzymeEC,2.4.1.227,SKiD,real_evidence
EnzymeEC:2.4.1.25,EnzymeEC,2.4.1.25,SKiD,real_evidence
EnzymeEC:2.4.1.264,EnzymeEC,2.4.1.264,SKiD,real_evidence
EnzymeEC:2.4.1.266,EnzymeEC,2.4.1.266,SKiD,real_evidence
EnzymeEC:2.4.1.269,EnzymeEC,2.4.1.269,SKiD,real_evidence
EnzymeEC:2.4.1.281,EnzymeEC,2.4.1.281,SKiD,real_evidence
EnzymeEC:2.4.1.31,EnzymeEC,2.4.1.31,SKiD,real_evidence
EnzymeEC:2.4.1.311,EnzymeEC,2.4.1.311,SKiD,real_evidence
EnzymeEC:2.4.1.321,EnzymeEC,2.4.1.321,SKiD,real_evidence
EnzymeEC:2.4.1.322,EnzymeEC,2.4.1.322,SKiD,real_evidence
EnzymeEC:2.4.1.332,EnzymeEC,2.4.1.332,SKiD,real_evidence
EnzymeEC:2.4.1.339,EnzymeEC,2.4.1.339,SKiD,real_evidence
EnzymeEC:2.4.1.350,EnzymeEC,2.4.1.350,SKiD,real_evidence
EnzymeEC:2.4.1.355,EnzymeEC,2.4.1.355,SKiD,real_evidence
EnzymeEC:2.4.1.359,EnzymeEC,2.4.1.359,SKiD,real_evidence
EnzymeEC:2.4.1.36,EnzymeEC,2.4.1.36,SKiD,real_evidence
EnzymeEC:2.4.1.37,EnzymeEC,2.4.1.37,SKiD,real_evidence
EnzymeEC:2.4.1.38,EnzymeEC,2.4.1.38,SKiD,real_evidence
EnzymeEC:2.4.1.384,EnzymeEC,2.4.1.384,SKiD,real_evidence
EnzymeEC:2.4.1.4,EnzymeEC,2.4.1.4,SKiD,real_evidence
EnzymeEC:2.4.1.41,EnzymeEC,2.4.1.41,SKiD,real_evidence
EnzymeEC:2.4.1.49,EnzymeEC,2.4.1.49,SKiD,real_evidence
EnzymeEC:2.4.1.85,EnzymeEC,2.4.1.85,SKiD,real_evidence
EnzymeEC:2.4.1.87,EnzymeEC,2.4.1.87,SKiD,real_evidence
EnzymeEC:2.4.2.1,EnzymeEC,2.4.2.1,SKiD,real_evidence
EnzymeEC:2.4.2.10,EnzymeEC,2.4.2.10,SKiD,real_evidence
EnzymeEC:2.4.2.12,EnzymeEC,2.4.2.12,SKiD,real_evidence
EnzymeEC:2.4.2.17,EnzymeEC,2.4.2.17,SKiD,real_evidence
EnzymeEC:2.4.2.18,EnzymeEC,2.4.2.18,SKiD,real_evidence
EnzymeEC:2.4.2.19,EnzymeEC,2.4.2.19,SKiD,real_evidence
EnzymeEC:2.4.2.2,EnzymeEC,2.4.2.2,SKiD,real_evidence
EnzymeEC:2.4.2.21,EnzymeEC,2.4.2.21,SKiD,real_evidence
EnzymeEC:2.4.2.22,EnzymeEC,2.4.2.22,SKiD,real_evidence
EnzymeEC:2.4.2.28,EnzymeEC,2.4.2.28,SKiD,real_evidence
EnzymeEC:2.4.2.29,EnzymeEC,2.4.2.29,SKiD,real_evidence
EnzymeEC:2.4.2.3,EnzymeEC,2.4.2.3,SKiD,real_evidence
EnzymeEC:2.4.2.30,EnzymeEC,2.4.2.30,SKiD,real_evidence
EnzymeEC:2.4.2.4,EnzymeEC,2.4.2.4,SKiD,real_evidence
EnzymeEC:2.4.2.44,EnzymeEC,2.4.2.44,SKiD,real_evidence
EnzymeEC:2.4.2.57,EnzymeEC,2.4.2.57,SKiD,real_evidence
EnzymeEC:2.4.2.6,EnzymeEC,2.4.2.6,SKiD,real_evidence
EnzymeEC:2.4.2.64,EnzymeEC,2.4.2.64,SKiD,real_evidence
EnzymeEC:2.4.2.7,EnzymeEC,2.4.2.7,SKiD,real_evidence
EnzymeEC:2.4.2.8,EnzymeEC,2.4.2.8,SKiD,real_evidence
EnzymeEC:2.4.3.1,EnzymeEC,2.4.3.1,SKiD,real_evidence
EnzymeEC:2.4.3.6,EnzymeEC,2.4.3.6,SKiD,real_evidence
EnzymeEC:2.4.99.23,EnzymeEC,2.4.99.23,SKiD,real_evidence
EnzymeEC:2.5.1.104,EnzymeEC,2.5.1.104,SKiD,real_evidence
EnzymeEC:2.5.1.106,EnzymeEC,2.5.1.106,SKiD,real_evidence
EnzymeEC:2.5.1.109,EnzymeEC,2.5.1.109,SKiD,real_evidence
EnzymeEC:2.5.1.111,EnzymeEC,2.5.1.111,SKiD,real_evidence
EnzymeEC:2.5.1.135,EnzymeEC,2.5.1.135,SKiD,real_evidence
EnzymeEC:2.5.1.136,EnzymeEC,2.5.1.136,SKiD,real_evidence
EnzymeEC:2.5.1.15,EnzymeEC,2.5.1.15,SKiD,real_evidence
EnzymeEC:2.5.1.152,EnzymeEC,2.5.1.152,SKiD,real_evidence
EnzymeEC:2.5.1.16,EnzymeEC,2.5.1.16,SKiD,real_evidence
EnzymeEC:2.5.1.17,EnzymeEC,2.5.1.17,SKiD,real_evidence
EnzymeEC:2.5.1.18,EnzymeEC,2.5.1.18,SKiD,real_evidence
EnzymeEC:2.5.1.19,EnzymeEC,2.5.1.19,SKiD,real_evidence
EnzymeEC:2.5.1.2,EnzymeEC,2.5.1.2,SKiD,real_evidence
EnzymeEC:2.5.1.22,EnzymeEC,2.5.1.22,SKiD,real_evidence
EnzymeEC:2.5.1.27,EnzymeEC,2.5.1.27,SKiD,real_evidence
EnzymeEC:2.5.1.28,EnzymeEC,2.5.1.28,SKiD,real_evidence
EnzymeEC:2.5.1.29,EnzymeEC,2.5.1.29,SKiD,real_evidence
EnzymeEC:2.5.1.31,EnzymeEC,2.5.1.31,SKiD,real_evidence
EnzymeEC:2.5.1.34,EnzymeEC,2.5.1.34,SKiD,real_evidence
EnzymeEC:2.5.1.47,EnzymeEC,2.5.1.47,SKiD,real_evidence
EnzymeEC:2.5.1.54,EnzymeEC,2.5.1.54,SKiD,real_evidence
EnzymeEC:2.5.1.55,EnzymeEC,2.5.1.55,SKiD,real_evidence
EnzymeEC:2.5.1.6,EnzymeEC,2.5.1.6,SKiD,real_evidence
EnzymeEC:2.5.1.63,EnzymeEC,2.5.1.63,SKiD,real_evidence
EnzymeEC:2.5.1.65,EnzymeEC,2.5.1.65,SKiD,real_evidence
EnzymeEC:2.5.1.7,EnzymeEC,2.5.1.7,SKiD,real_evidence
EnzymeEC:2.5.1.78,EnzymeEC,2.5.1.78,SKiD,real_evidence
EnzymeEC:2.5.1.86,EnzymeEC,2.5.1.86,SKiD,real_evidence
EnzymeEC:2.5.1.90,EnzymeEC,2.5.1.90,SKiD,real_evidence
EnzymeEC:2.5.1.92,EnzymeEC,2.5.1.92,SKiD,real_evidence
EnzymeEC:2.5.1.94,EnzymeEC,2.5.1.94,SKiD,real_evidence
EnzymeEC:2.6.1.1,EnzymeEC,2.6.1.1,SKiD,real_evidence
EnzymeEC:2.6.1.102,EnzymeEC,2.6.1.102,SKiD,real_evidence
EnzymeEC:2.6.1.116,EnzymeEC,2.6.1.116,SKiD,real_evidence
EnzymeEC:2.6.1.13,EnzymeEC,2.6.1.13,SKiD,real_evidence
EnzymeEC:2.6.1.15,EnzymeEC,2.6.1.15,SKiD,real_evidence
EnzymeEC:2.6.1.16,EnzymeEC,2.6.1.16,SKiD,real_evidence
EnzymeEC:2.6.1.19,EnzymeEC,2.6.1.19,SKiD,real_evidence
EnzymeEC:2.6.1.2,EnzymeEC,2.6.1.2,SKiD,real_evidence
EnzymeEC:2.6.1.30,EnzymeEC,2.6.1.30,SKiD,real_evidence
EnzymeEC:2.6.1.34,EnzymeEC,2.6.1.34,SKiD,real_evidence
EnzymeEC:2.6.1.36,EnzymeEC,2.6.1.36,SKiD,real_evidence
EnzymeEC:2.6.1.39,EnzymeEC,2.6.1.39,SKiD,real_evidence
EnzymeEC:2.6.1.42,EnzymeEC,2.6.1.42,SKiD,real_evidence
EnzymeEC:2.6.1.44,EnzymeEC,2.6.1.44,SKiD,real_evidence
EnzymeEC:2.6.1.45,EnzymeEC,2.6.1.45,SKiD,real_evidence
EnzymeEC:2.6.1.5,EnzymeEC,2.6.1.5,SKiD,real_evidence
EnzymeEC:2.6.1.55,EnzymeEC,2.6.1.55,SKiD,real_evidence
EnzymeEC:2.6.1.57,EnzymeEC,2.6.1.57,SKiD,real_evidence
EnzymeEC:2.6.1.59,EnzymeEC,2.6.1.59,SKiD,real_evidence
EnzymeEC:2.6.1.62,EnzymeEC,2.6.1.62,SKiD,real_evidence
EnzymeEC:2.6.1.7,EnzymeEC,2.6.1.7,SKiD,real_evidence
EnzymeEC:2.6.1.83,EnzymeEC,2.6.1.83,SKiD,real_evidence
EnzymeEC:2.6.1.9,EnzymeEC,2.6.1.9,SKiD,real_evidence
EnzymeEC:2.7.1.1,EnzymeEC,2.7.1.1,SKiD,real_evidence
EnzymeEC:2.7.1.105,EnzymeEC,2.7.1.105,SKiD,real_evidence
EnzymeEC:2.7.1.11,EnzymeEC,2.7.1.11,SKiD,real_evidence
EnzymeEC:2.7.1.119,EnzymeEC,2.7.1.119,SKiD,real_evidence
EnzymeEC:2.7.1.130,EnzymeEC,2.7.1.130,SKiD,real_evidence
EnzymeEC:2.7.1.136,EnzymeEC,2.7.1.136,SKiD,real_evidence
EnzymeEC:2.7.1.145,EnzymeEC,2.7.1.145,SKiD,real_evidence
EnzymeEC:2.7.1.146,EnzymeEC,2.7.1.146,SKiD,real_evidence
EnzymeEC:2.7.1.147,EnzymeEC,2.7.1.147,SKiD,real_evidence
EnzymeEC:2.7.1.15,EnzymeEC,2.7.1.15,SKiD,real_evidence
EnzymeEC:2.7.1.157,EnzymeEC,2.7.1.157,SKiD,real_evidence
EnzymeEC:2.7.1.158,EnzymeEC,2.7.1.158,SKiD,real_evidence
EnzymeEC:2.7.1.162,EnzymeEC,2.7.1.162,SKiD,real_evidence
EnzymeEC:2.7.1.17,EnzymeEC,2.7.1.17,SKiD,real_evidence
EnzymeEC:2.7.1.173,EnzymeEC,2.7.1.173,SKiD,real_evidence
EnzymeEC:2.7.1.178,EnzymeEC,2.7.1.178,SKiD,real_evidence
EnzymeEC:2.7.1.185,EnzymeEC,2.7.1.185,SKiD,real_evidence
EnzymeEC:2.7.1.190,EnzymeEC,2.7.1.190,SKiD,real_evidence
EnzymeEC:2.7.1.2,EnzymeEC,2.7.1.2,SKiD,real_evidence
EnzymeEC:2.7.1.20,EnzymeEC,2.7.1.20,SKiD,real_evidence
EnzymeEC:2.7.1.21,EnzymeEC,2.7.1.21,SKiD,real_evidence
EnzymeEC:2.7.1.226,EnzymeEC,2.7.1.226,SKiD,real_evidence
EnzymeEC:2.7.1.25,EnzymeEC,2.7.1.25,SKiD,real_evidence
EnzymeEC:2.7.1.26,EnzymeEC,2.7.1.26,SKiD,real_evidence
EnzymeEC:2.7.1.29,EnzymeEC,2.7.1.29,SKiD,real_evidence
EnzymeEC:2.7.1.30,EnzymeEC,2.7.1.30,SKiD,real_evidence
EnzymeEC:2.7.1.32,EnzymeEC,2.7.1.32,SKiD,real_evidence
EnzymeEC:2.7.1.33,EnzymeEC,2.7.1.33,SKiD,real_evidence
EnzymeEC:2.7.1.35,EnzymeEC,2.7.1.35,SKiD,real_evidence
EnzymeEC:2.7.1.40,EnzymeEC,2.7.1.40,SKiD,real_evidence
EnzymeEC:2.7.1.45,EnzymeEC,2.7.1.45,SKiD,real_evidence
EnzymeEC:2.7.1.48,EnzymeEC,2.7.1.48,SKiD,real_evidence
EnzymeEC:2.7.1.50,EnzymeEC,2.7.1.50,SKiD,real_evidence
EnzymeEC:2.7.1.6,EnzymeEC,2.7.1.6,SKiD,real_evidence
EnzymeEC:2.7.1.60,EnzymeEC,2.7.1.60,SKiD,real_evidence
EnzymeEC:2.7.1.71,EnzymeEC,2.7.1.71,SKiD,real_evidence
EnzymeEC:2.7.1.74,EnzymeEC,2.7.1.74,SKiD,real_evidence
EnzymeEC:2.7.1.91,EnzymeEC,2.7.1.91,SKiD,real_evidence
EnzymeEC:2.7.10.3,EnzymeEC,2.7.10.3,SKiD,real_evidence
EnzymeEC:2.7.11.11,EnzymeEC,2.7.11.11,SKiD,real_evidence
EnzymeEC:2.7.11.17,EnzymeEC,2.7.11.17,SKiD,real_evidence
EnzymeEC:2.7.11.19,EnzymeEC,2.7.11.19,SKiD,real_evidence
EnzymeEC:2.7.11.21,EnzymeEC,2.7.11.21,SKiD,real_evidence
EnzymeEC:2.7.12.2,EnzymeEC,2.7.12.2,SKiD,real_evidence
EnzymeEC:2.7.2.15,EnzymeEC,2.7.2.15,SKiD,real_evidence
EnzymeEC:2.7.2.2,EnzymeEC,2.7.2.2,SKiD,real_evidence
EnzymeEC:2.7.2.3,EnzymeEC,2.7.2.3,SKiD,real_evidence
EnzymeEC:2.7.2.4,EnzymeEC,2.7.2.4,SKiD,real_evidence
EnzymeEC:2.7.2.8,EnzymeEC,2.7.2.8,SKiD,real_evidence
EnzymeEC:2.7.3.2,EnzymeEC,2.7.3.2,SKiD,real_evidence
EnzymeEC:2.7.3.3,EnzymeEC,2.7.3.3,SKiD,real_evidence
EnzymeEC:2.7.4.1,EnzymeEC,2.7.4.1,SKiD,real_evidence
EnzymeEC:2.7.4.22,EnzymeEC,2.7.4.22,SKiD,real_evidence
EnzymeEC:2.7.4.25,EnzymeEC,2.7.4.25,SKiD,real_evidence
EnzymeEC:2.7.4.26,EnzymeEC,2.7.4.26,SKiD,real_evidence
EnzymeEC:2.7.4.3,EnzymeEC,2.7.4.3,SKiD,real_evidence
EnzymeEC:2.7.4.33,EnzymeEC,2.7.4.33,SKiD,real_evidence
EnzymeEC:2.7.4.6,EnzymeEC,2.7.4.6,SKiD,real_evidence
EnzymeEC:2.7.4.9,EnzymeEC,2.7.4.9,SKiD,real_evidence
EnzymeEC:2.7.6.2,EnzymeEC,2.7.6.2,SKiD,real_evidence
EnzymeEC:2.7.6.3,EnzymeEC,2.7.6.3,SKiD,real_evidence
EnzymeEC:2.7.7.1,EnzymeEC,2.7.7.1,SKiD,real_evidence
EnzymeEC:2.7.7.15,EnzymeEC,2.7.7.15,SKiD,real_evidence
EnzymeEC:2.7.7.18,EnzymeEC,2.7.7.18,SKiD,real_evidence
EnzymeEC:2.7.7.2,EnzymeEC,2.7.7.2,SKiD,real_evidence
EnzymeEC:2.7.7.23,EnzymeEC,2.7.7.23,SKiD,real_evidence
EnzymeEC:2.7.7.24,EnzymeEC,2.7.7.24,SKiD,real_evidence
EnzymeEC:2.7.7.27,EnzymeEC,2.7.7.27,SKiD,real_evidence
EnzymeEC:2.7.7.3,EnzymeEC,2.7.7.3,SKiD,real_evidence
EnzymeEC:2.7.7.38,EnzymeEC,2.7.7.38,SKiD,real_evidence
EnzymeEC:2.7.7.4,EnzymeEC,2.7.7.4,SKiD,real_evidence
EnzymeEC:2.7.7.43,EnzymeEC,2.7.7.43,SKiD,real_evidence
EnzymeEC:2.7.7.48,EnzymeEC,2.7.7.48,SKiD,real_evidence
EnzymeEC:2.7.7.60,EnzymeEC,2.7.7.60,SKiD,real_evidence
EnzymeEC:2.7.7.64,EnzymeEC,2.7.7.64,SKiD,real_evidence
EnzymeEC:2.7.7.65,EnzymeEC,2.7.7.65,SKiD,real_evidence
EnzymeEC:2.7.7.7,EnzymeEC,2.7.7.7,SKiD,real_evidence
EnzymeEC:2.7.7.72,EnzymeEC,2.7.7.72,SKiD,real_evidence
EnzymeEC:2.7.7.75,EnzymeEC,2.7.7.75,SKiD,real_evidence
EnzymeEC:2.7.8.7,EnzymeEC,2.7.8.7,SKiD,real_evidence
EnzymeEC:2.8.1.2,EnzymeEC,2.8.1.2,SKiD,real_evidence
EnzymeEC:2.8.1.7,EnzymeEC,2.8.1.7,SKiD,real_evidence
EnzymeEC:2.8.2.1,EnzymeEC,2.8.2.1,SKiD,real_evidence
EnzymeEC:2.8.2.22,EnzymeEC,2.8.2.22,SKiD,real_evidence
EnzymeEC:2.8.2.38,EnzymeEC,2.8.2.38,SKiD,real_evidence
EnzymeEC:2.8.3.18,EnzymeEC,2.8.3.18,SKiD,real_evidence
EnzymeEC:2.8.4.2,EnzymeEC,2.8.4.2,SKiD,real_evidence
EnzymeEC:3.1.1.1,EnzymeEC,3.1.1.1,SKiD,real_evidence
EnzymeEC:3.1.1.102,EnzymeEC,3.1.1.102,SKiD,real_evidence
EnzymeEC:3.1.1.104,EnzymeEC,3.1.1.104,SKiD,real_evidence
EnzymeEC:3.1.1.106,EnzymeEC,3.1.1.106,SKiD,real_evidence
EnzymeEC:3.1.1.107,EnzymeEC,3.1.1.107,SKiD,real_evidence
EnzymeEC:3.1.1.117,EnzymeEC,3.1.1.117,SKiD,real_evidence
EnzymeEC:3.1.1.20,EnzymeEC,3.1.1.20,SKiD,real_evidence
EnzymeEC:3.1.1.23,EnzymeEC,3.1.1.23,SKiD,real_evidence
EnzymeEC:3.1.1.41,EnzymeEC,3.1.1.41,SKiD,real_evidence
EnzymeEC:3.1.1.43,EnzymeEC,3.1.1.43,SKiD,real_evidence
EnzymeEC:3.1.1.57,EnzymeEC,3.1.1.57,SKiD,real_evidence
EnzymeEC:3.1.1.59,EnzymeEC,3.1.1.59,SKiD,real_evidence
EnzymeEC:3.1.1.7,EnzymeEC,3.1.1.7,SKiD,real_evidence
EnzymeEC:3.1.1.73,EnzymeEC,3.1.1.73,SKiD,real_evidence
EnzymeEC:3.1.1.74,EnzymeEC,3.1.1.74,SKiD,real_evidence
EnzymeEC:3.1.1.79,EnzymeEC,3.1.1.79,SKiD,real_evidence
EnzymeEC:3.1.1.8,EnzymeEC,3.1.1.8,SKiD,real_evidence
EnzymeEC:3.1.1.81,EnzymeEC,3.1.1.81,SKiD,real_evidence
EnzymeEC:3.1.1.84,EnzymeEC,3.1.1.84,SKiD,real_evidence
EnzymeEC:3.1.2.12,EnzymeEC,3.1.2.12,SKiD,real_evidence
EnzymeEC:3.1.2.2,EnzymeEC,3.1.2.2,SKiD,real_evidence
EnzymeEC:3.1.2.20,EnzymeEC,3.1.2.20,SKiD,real_evidence
EnzymeEC:3.1.2.23,EnzymeEC,3.1.2.23,SKiD,real_evidence
EnzymeEC:3.1.2.28,EnzymeEC,3.1.2.28,SKiD,real_evidence
EnzymeEC:3.1.2.29,EnzymeEC,3.1.2.29,SKiD,real_evidence
EnzymeEC:3.1.2.32,EnzymeEC,3.1.2.32,SKiD,real_evidence
EnzymeEC:3.1.2.6,EnzymeEC,3.1.2.6,SKiD,real_evidence
EnzymeEC:3.1.3.1,EnzymeEC,3.1.3.1,SKiD,real_evidence
EnzymeEC:3.1.3.106,EnzymeEC,3.1.3.106,SKiD,real_evidence
EnzymeEC:3.1.3.108,EnzymeEC,3.1.3.108,SKiD,real_evidence
EnzymeEC:3.1.3.11,EnzymeEC,3.1.3.11,SKiD,real_evidence
EnzymeEC:3.1.3.12,EnzymeEC,3.1.3.12,SKiD,real_evidence
EnzymeEC:3.1.3.15,EnzymeEC,3.1.3.15,SKiD,real_evidence
EnzymeEC:3.1.3.16,EnzymeEC,3.1.3.16,SKiD,real_evidence
EnzymeEC:3.1.3.18,EnzymeEC,3.1.3.18,SKiD,real_evidence
EnzymeEC:3.1.3.2,EnzymeEC,3.1.3.2,SKiD,real_evidence
EnzymeEC:3.1.3.26,EnzymeEC,3.1.3.26,SKiD,real_evidence
EnzymeEC:3.1.3.3,EnzymeEC,3.1.3.3,SKiD,real_evidence
EnzymeEC:3.1.3.45,EnzymeEC,3.1.3.45,SKiD,real_evidence
EnzymeEC:3.1.3.48,EnzymeEC,3.1.3.48,SKiD,real_evidence
EnzymeEC:3.1.3.5,EnzymeEC,3.1.3.5,SKiD,real_evidence
EnzymeEC:3.1.3.7,EnzymeEC,3.1.3.7,SKiD,real_evidence
EnzymeEC:3.1.3.74,EnzymeEC,3.1.3.74,SKiD,real_evidence
EnzymeEC:3.1.3.82,EnzymeEC,3.1.3.82,SKiD,real_evidence
EnzymeEC:3.1.3.84,EnzymeEC,3.1.3.84,SKiD,real_evidence
EnzymeEC:3.1.3.91,EnzymeEC,3.1.3.91,SKiD,real_evidence
EnzymeEC:3.1.4.12,EnzymeEC,3.1.4.12,SKiD,real_evidence
EnzymeEC:3.1.4.17,EnzymeEC,3.1.4.17,SKiD,real_evidence
EnzymeEC:3.1.4.35,EnzymeEC,3.1.4.35,SKiD,real_evidence
EnzymeEC:3.1.4.37,EnzymeEC,3.1.4.37,SKiD,real_evidence
EnzymeEC:3.1.4.53,EnzymeEC,3.1.4.53,SKiD,real_evidence
EnzymeEC:3.1.4.59,EnzymeEC,3.1.4.59,SKiD,real_evidence
EnzymeEC:3.1.6.6,EnzymeEC,3.1.6.6,SKiD,real_evidence
EnzymeEC:3.1.8.2,EnzymeEC,3.1.8.2,SKiD,real_evidence
EnzymeEC:3.11.1.1,EnzymeEC,3.11.1.1,SKiD,real_evidence
EnzymeEC:3.11.1.3,EnzymeEC,3.11.1.3,SKiD,real_evidence
EnzymeEC:3.13.1.4,EnzymeEC,3.13.1.4,SKiD,real_evidence
EnzymeEC:3.13.1.7,EnzymeEC,3.13.1.7,SKiD,real_evidence
EnzymeEC:3.13.2.1,EnzymeEC,3.13.2.1,SKiD,real_evidence
EnzymeEC:3.13.2.3,EnzymeEC,3.13.2.3,SKiD,real_evidence
EnzymeEC:3.2.1.1,EnzymeEC,3.2.1.1,SKiD,real_evidence
EnzymeEC:3.2.1.10,EnzymeEC,3.2.1.10,SKiD,real_evidence
EnzymeEC:3.2.1.11,EnzymeEC,3.2.1.11,SKiD,real_evidence
EnzymeEC:3.2.1.114,EnzymeEC,3.2.1.114,SKiD,real_evidence
EnzymeEC:3.2.1.130,EnzymeEC,3.2.1.130,SKiD,real_evidence
EnzymeEC:3.2.1.14,EnzymeEC,3.2.1.14,SKiD,real_evidence
EnzymeEC:3.2.1.140,EnzymeEC,3.2.1.140,SKiD,real_evidence
EnzymeEC:3.2.1.149,EnzymeEC,3.2.1.149,SKiD,real_evidence
EnzymeEC:3.2.1.151,EnzymeEC,3.2.1.151,SKiD,real_evidence
EnzymeEC:3.2.1.156,EnzymeEC,3.2.1.156,SKiD,real_evidence
EnzymeEC:3.2.1.165,EnzymeEC,3.2.1.165,SKiD,real_evidence
EnzymeEC:3.2.1.166,EnzymeEC,3.2.1.166,SKiD,real_evidence
EnzymeEC:3.2.1.169,EnzymeEC,3.2.1.169,SKiD,real_evidence
EnzymeEC:3.2.1.176,EnzymeEC,3.2.1.176,SKiD,real_evidence
EnzymeEC:3.2.1.177,EnzymeEC,3.2.1.177,SKiD,real_evidence
EnzymeEC:3.2.1.18,EnzymeEC,3.2.1.18,SKiD,real_evidence
EnzymeEC:3.2.1.182,EnzymeEC,3.2.1.182,SKiD,real_evidence
EnzymeEC:3.2.1.183,EnzymeEC,3.2.1.183,SKiD,real_evidence
EnzymeEC:3.2.1.185,EnzymeEC,3.2.1.185,SKiD,real_evidence
EnzymeEC:3.2.1.199,EnzymeEC,3.2.1.199,SKiD,real_evidence
EnzymeEC:3.2.1.2,EnzymeEC,3.2.1.2,SKiD,real_evidence
EnzymeEC:3.2.1.20,EnzymeEC,3.2.1.20,SKiD,real_evidence
EnzymeEC:3.2.1.204,EnzymeEC,3.2.1.204,SKiD,real_evidence
EnzymeEC:3.2.1.205,EnzymeEC,3.2.1.205,SKiD,real_evidence
EnzymeEC:3.2.1.21,EnzymeEC,3.2.1.21,SKiD,real_evidence
EnzymeEC:3.2.1.216,EnzymeEC,3.2.1.216,SKiD,real_evidence
EnzymeEC:3.2.1.22,EnzymeEC,3.2.1.22,SKiD,real_evidence
EnzymeEC:3.2.1.23,EnzymeEC,3.2.1.23,SKiD,real_evidence
EnzymeEC:3.2.1.26,EnzymeEC,3.2.1.26,SKiD,real_evidence
EnzymeEC:3.2.1.28,EnzymeEC,3.2.1.28,SKiD,real_evidence
EnzymeEC:3.2.1.3,EnzymeEC,3.2.1.3,SKiD,real_evidence
EnzymeEC:3.2.1.31,EnzymeEC,3.2.1.31,SKiD,real_evidence
EnzymeEC:3.2.1.32,EnzymeEC,3.2.1.32,SKiD,real_evidence
EnzymeEC:3.2.1.37,EnzymeEC,3.2.1.37,SKiD,real_evidence
EnzymeEC:3.2.1.39,EnzymeEC,3.2.1.39,SKiD,real_evidence
EnzymeEC:3.2.1.4,EnzymeEC,3.2.1.4,SKiD,real_evidence
EnzymeEC:3.2.1.40,EnzymeEC,3.2.1.40,SKiD,real_evidence
EnzymeEC:3.2.1.45,EnzymeEC,3.2.1.45,SKiD,real_evidence
EnzymeEC:3.2.1.48,EnzymeEC,3.2.1.48,SKiD,real_evidence
EnzymeEC:3.2.1.49,EnzymeEC,3.2.1.49,SKiD,real_evidence
EnzymeEC:3.2.1.50,EnzymeEC,3.2.1.50,SKiD,real_evidence
EnzymeEC:3.2.1.51,EnzymeEC,3.2.1.51,SKiD,real_evidence
EnzymeEC:3.2.1.52,EnzymeEC,3.2.1.52,SKiD,real_evidence
EnzymeEC:3.2.1.55,EnzymeEC,3.2.1.55,SKiD,real_evidence
EnzymeEC:3.2.1.58,EnzymeEC,3.2.1.58,SKiD,real_evidence
EnzymeEC:3.2.1.73,EnzymeEC,3.2.1.73,SKiD,real_evidence
EnzymeEC:3.2.1.76,EnzymeEC,3.2.1.76,SKiD,real_evidence
EnzymeEC:3.2.1.78,EnzymeEC,3.2.1.78,SKiD,real_evidence
EnzymeEC:3.2.1.8,EnzymeEC,3.2.1.8,SKiD,real_evidence
EnzymeEC:3.2.1.83,EnzymeEC,3.2.1.83,SKiD,real_evidence
EnzymeEC:3.2.1.86,EnzymeEC,3.2.1.86,SKiD,real_evidence
EnzymeEC:3.2.1.93,EnzymeEC,3.2.1.93,SKiD,real_evidence
EnzymeEC:3.2.1.97,EnzymeEC,3.2.1.97,SKiD,real_evidence
EnzymeEC:3.2.2.1,EnzymeEC,3.2.2.1,SKiD,real_evidence
EnzymeEC:3.2.2.16,EnzymeEC,3.2.2.16,SKiD,real_evidence
EnzymeEC:3.2.2.26,EnzymeEC,3.2.2.26,SKiD,real_evidence
EnzymeEC:3.2.2.6,EnzymeEC,3.2.2.6,SKiD,real_evidence
