compound_id,compound_name,smiles,source_resource,source_detail,evidence_class,compound_name_canonical,mw,logp,tpsa,hbd,hba,hazard_proxy,persistence_proxy,availability_score,compound_priority_class,compound_exclusion_reason,natural_product_evidence_score,known_inhibitor_similarity_score,functional_group_inhibition_score,transition_state_mimic_score,active_site_compatibility_score,delivery_plausibility_score,solvent_penalty,reactive_aldehyde_penalty,generic_assay_penalty,intervention_suitability_score,phytochemical_class,phytochemical_class_score,functional_group_hits,compound_rule_evidence_class
nerol,nerol,OC\C=C(/CCC=C(C)C)\C,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,nerol,154.253,2.671400000000001,20.23,1.0,1.0,0.4624691666666668,0.5480686666666669,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18908172230769232,0.7158172230769231,0.0,0.0,0.15,0.09613992897435894,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
geraniol,geraniol,CC(C)=CCC\C(\C)=C\CO,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,geraniol,154.253,2.6714000000000016,20.23,1.0,1.0,0.4624691666666668,0.5480686666666669,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18908172230769232,0.7158172230769231,0.0,0.0,0.15,0.09613992897435894,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"(16(S),5Z,8Z,11Z,14Z)-16-hydroxyeicosa-5,8,11,14-tetraenoic acid","(16(S),5Z,8Z,11Z,14Z)-16-hydroxyeicosa-5,8,11,14-tetraenoic acid",CCCCC(/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O)O,SKiD_substrates,EC=1.13.11.33;site=Substrate_only,real_evidence,16 s 5z 8z 11z 14z -16-hydroxyeicosa-5 8 11 14-tetraenoic acid,320.473,5.187500000000005,57.53,2.0,2.0,0.915498333333334,1.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.42000000000000004,0.25,0.3379162961538461,0.7341629615384612,0.0,0.0,0.15,0.09565649615384604,unclassified_or_unknown,0.0,phenolic_or_aromatic_hydroxyl,rule_based_model_inference_with_real_source_evidence
"5S-hydroxy-6E,8Z,10E,14Z-eicosatetraenoic acid","5S-hydroxy-6E,8Z,10E,14Z-eicosatetraenoic acid",CCCCC/C=C/CC/C=C/C=C/C=C\C(CCCC(=O)O)O,SKiD_substrates,EC=1.13.11.33;site=Substrate_only,real_evidence,5s-hydroxy-6e 8z 10e 14z-eicosatetraenoic acid,320.47300000000007,5.187500000000005,57.53,2.0,2.0,0.9154983333333341,1.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.42000000000000004,0.25,0.3379162961538461,0.7341629615384612,0.0,0.0,0.15,0.09565649615384601,unclassified_or_unknown,0.0,phenolic_or_aromatic_hydroxyl,rule_based_model_inference_with_real_source_evidence
"(17(R),5Z,8Z,11Z,14Z)-17-hydroxyeicosa-5,8,11,14-tetraenoic acid","(17(R),5Z,8Z,11Z,14Z)-17-hydroxyeicosa-5,8,11,14-tetraenoic acid",CCC[C@H](C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O)O,SKiD_substrates,EC=1.13.11.33;site=Substrate_only,real_evidence,17 r 5z 8z 11z 14z -17-hydroxyeicosa-5 8 11 14-tetraenoic acid,320.47300000000007,5.187500000000005,57.53,2.0,2.0,0.9154983333333341,1.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.42000000000000004,0.25,0.3379162961538461,0.7341629615384612,0.0,0.0,0.15,0.09565649615384601,unclassified_or_unknown,0.0,phenolic_or_aromatic_hydroxyl,rule_based_model_inference_with_real_source_evidence
"(17(S),5Z,8Z,11Z,14Z)-17-hydroxyeicosa-5,8,11,14-tetraenoic acid","(17(S),5Z,8Z,11Z,14Z)-17-hydroxyeicosa-5,8,11,14-tetraenoic acid",CCCC(C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O)O,SKiD_substrates,EC=1.13.11.33;site=Substrate_only,real_evidence,17 s 5z 8z 11z 14z -17-hydroxyeicosa-5 8 11 14-tetraenoic acid,320.47300000000007,5.187500000000005,57.53,2.0,2.0,0.9154983333333341,1.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.42000000000000004,0.25,0.3379162961538461,0.7341629615384612,0.0,0.0,0.15,0.09565649615384601,unclassified_or_unknown,0.0,phenolic_or_aromatic_hydroxyl,rule_based_model_inference_with_real_source_evidence
trans-2-nonen-1-al,trans-2-nonen-1-al,C(\C=C\CCCCCC)=O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,trans-2-nonen-1-al,140.226,2.711900000000001,17.07,0.0,1.0,0.4558425000000001,0.5454673333333334,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1871993723076923,0.6969937230769231,0.0,0.0,0.15,0.09526088564102561,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
1-nonanol,1-nonanol,C(CCCCCCCC)O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,1-nonanol,144.258,2.7293000000000016,20.23,1.0,1.0,0.4613775000000002,0.5510553333333336,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18788071384615385,0.7038071384615383,0.0,0.0,0.15,0.09483098717948713,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
(R)-pulegone,(R)-pulegone,CC1CCC(=C(C)C)C(=O)C1,SKiD_substrates,EC=1.1.1.54;site=Substrate+Cofactor,real_evidence,r -pulegone,152.23699999999997,2.711900000000001,17.07,0.0,1.0,0.4658516666666668,0.5534746666666668,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18816949153846152,0.7066949153846153,0.0,0.0,0.15,0.09438931820512818,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
phenylpyruvate,phenylpyruvate,C1(=CC=CC=C1)CC(C(=O)[O-])=O,SKiD_substrates,EC=1.1.1.28;site=Substrate+Cofactor,real_evidence,phenylpyruvate,163.152,-0.45189999999999997,57.199999999999996,0.0,3.0,0.1924475,0.03345133333333333,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.23573858769230768,0.6573858769230769,0.0,0.0,0.75,0.08736878102564101,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
1-nonanal,1-nonanal,C(CCCCCCCC)=O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,1-nonanal,142.24200000000002,2.935900000000001,17.07,0.0,1.0,0.48552250000000013,0.5841446666666669,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18583900307692308,0.6833900307692308,0.0,0.0,0.15,0.08724472974358968,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
ferricenium ion,ferricenium ion,[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Fe+2],SKiD_substrates,EC=1.1.99.29;site=Substrate+Cofactor,real_evidence,ferricenium ion,186.03499999999997,2.8085000000000013,0.0,0.0,0.0,0.5060916666666668,0.5921066666666669,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18768195,0.7018194999999999,0.0,0.0,0.15,0.08598241666666667,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
trans-2-decen-1-al,trans-2-decen-1-al,C(\C=C\CCCCCCC)=O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,trans-2-decen-1-al,154.25300000000001,3.102000000000001,17.07,0.0,1.0,0.5162941666666668,0.6198353333333336,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1856796423076923,0.681796423076923,0.0,0.0,0.15,0.08053751564102557,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
1-Decanol,1-Decanol,C(CCCCCCCCC)O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,1-decanol,158.28500000000003,3.119400000000002,20.23,1.0,1.0,0.5218291666666669,0.6254233333333337,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18636098384615385,0.6886098384615384,0.0,0.0,0.15,0.08010761717948711,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
20alpha-hydroxyprogesterone,20alpha-hydroxyprogesterone,CC(C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,20alpha-hydroxyprogesterone,316.48500000000007,4.515300000000005,37.3,1.0,2.0,0.8281500000000007,0.9635400000000008,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.42000000000000004,0.1,0.2867070561538461,0.7470705615384613,0.0,0.0,0.15,0.07884585615384598,unclassified_or_unknown,0.0,phenolic_or_aromatic_hydroxyl,rule_based_model_inference_with_real_source_evidence
L-phenylalanine,L-phenylalanine,N[C@@H](CC1=CC=CC=C1)C(=O)O,SKiD_substrates,EC=1.13.12.9;site=Substrate+Cofactor,real_evidence,l-phenylalanine,165.19199999999995,0.641,63.32000000000001,2.0,2.0,0.21778499999999995,0.21696133333333328,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.2442530769230769,0.7425307692307692,0.0,0.0,0.75,0.0781619702564102,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
daunorubicin,daunorubicin,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,SKiD_substrates,EC=1.1.1.184;site=Substrate+Cofactor,real_evidence,daunorubicin,527.5260000000003,1.0288999999999995,185.84,5.0,11.0,0.5682175000000002,0.5231673333333334,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.17975880461538457,0.6225880461538459,0.0,0.0,0.15,0.0761193179487179,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
homoisocitrate,homoisocitrate,C(CC(=O)O)C(C(C(=O)O)O)C(=O)O,SKiD_substrates,EC=1.1.1.286;site=Substrate_only,real_evidence,homoisocitrate,206.14999999999998,-1.002499999999999,132.13,4.0,4.0,0.2971041666666665,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.2340679230769231,0.6406792307692308,0.0,0.0,0.75,0.07581542307692313,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
6-phosphono-D-gluconate,6-phosphono-D-gluconate,P(=O)(O)(O)OC[C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O,SKiD_substrates,EC=1.1.1.44;site=Substrate+Cofactor,real_evidence,6-phosphono-d-gluconate,275.126,-4.710799999999997,187.81,6.0,8.0,0.8181216666666663,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.16520406153846154,0.4770406153846154,0.0,0.0,0.15,0.0734294615384616,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"2,2'-azino-bis[3-ethylbenzothiazoline]-6-sulfonic acid","2,2'-azino-bis[3-ethylbenzothiazoline]-6-sulfonic acid",CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC,SKiD_substrates,EC=1.1.99.29;site=Substrate+Cofactor,real_evidence,2 2 -azino-bis 3-ethylbenzothiazoline -6-sulfonic acid,514.6320000000002,2.668800000000001,143.31999999999996,2.0,8.0,0.7624600000000002,0.7878880000000003,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.24173388307692306,0.7173388307692306,0.0,0.0,0.15,0.07260764307692298,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"2,2'-azinobis(3-ethylbenzothiazoline-6-sulfonic acid)","2,2'-azinobis(3-ethylbenzothiazoline-6-sulfonic acid)",N(N=C1SC2=C(N1CC)C=CC(=C2)S(=O)(=O)O)=C2SC1=C(N2CC)C=CC(=C1)S(=O)(=O)O,SKiD_substrates,EC=1.10.3.2;site=Substrate_only,real_evidence,2 2 -azinobis 3-ethylbenzothiazoline-6-sulfonic acid,514.6320000000003,2.668800000000001,143.31999999999996,2.0,8.0,0.7624600000000004,0.7878880000000004,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.25,0.24173388307692306,0.7173388307692306,0.0,0.0,0.15,0.07260764307692298,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-decanone,2-decanone,CC(CCCCCCCC)=O,SKiD_substrates,EC=1.1.1.1;site=Substrate+Cofactor,real_evidence,2-decanone,156.269,3.3260000000000023,17.07,0.0,1.0,0.545974166666667,0.658512666666667,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.18431927307692306,0.6681927307692306,0.0,0.0,0.15,0.0725213597435897,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
Pyridine-3-aldehyde,Pyridine-3-aldehyde,N1=CC(=CC=C1)C=O,SKiD_substrates,EC=1.1.1.21;site=Substrate+Cofactor,real_evidence,pyridine-3-aldehyde,107.11199999999998,0.8941,29.96,0.0,2.0,0.2010225,0.22042466666666666,0.55,reactive_toxic_aldehyde_control,highly_reactive_small_aldehyde_control_only,0.443,0.15,0.27,0.1,0.22577908000000002,0.6627908,0.0,0.85,0.15,0.07244240666666671,alkaloid_nitrogenous,0.63,alkaloid_nitrogenous;reactive_aldehyde,rule_based_model_inference_with_real_source_evidence
L-serine,L-serine,N[C@@H](CO)C(=O)O,SKiD_substrates,EC=1.1.1.103;site=Substrate+Cofactor,real_evidence,l-serine,105.09299999999999,-1.6093999999999997,83.55,3.0,3.0,0.28875249999999997,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.2271307069230769,0.5713070692307692,0.0,0.0,0.75,0.06988040692307693,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
3-phosphooxypyruvate,3-phosphooxypyruvate,P(=O)(=O)OCC(C(=O)[O-])=O,SKiD_substrates,EC=1.1.1.95;site=Substrate+Cofactor,real_evidence,3-phosphooxypyruvate,165.017,-1.5901000000000003,100.57,0.0,6.0,0.33627666666666667,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.2314839623076923,0.6148396230769231,0.0,0.0,0.75,0.06853076230769228,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
L-tryptophan,L-tryptophan,N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)O,SKiD_substrates,EC=1.13.11.11;site=Substrate+Cofactor,real_evidence,l-tryptophan,204.22899999999998,1.1223000000000003,79.11,3.0,2.0,0.31047833333333336,0.3232026666666667,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.2530474053846154,0.8304740538461539,0.0,0.0,0.75,0.06733379205128202,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
pyruvate,pyruvate,C(C(=O)C)(=O)[O-],SKiD_substrates,EC=1.1.1.27;site=Substrate+Cofactor,real_evidence,pyruvate,87.05399999999999,-1.6747000000000003,57.2,0.0,3.0,0.28188250000000004,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.22127717076923076,0.5127717076923076,0.0,0.0,0.75,0.06485127076923074,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
(+/-)-1-deoxypentalenic acid,(+/-)-1-deoxypentalenic acid,C[C@@H]1CC[C@@H]2[C@]13CC(C[C@H]3C=C2C(=O)O)(C)C,SKiD_substrates,EC=1.14.11.35;site=Substrate_only,real_evidence,+ - -1-deoxypentalenic acid,234.339,3.479700000000002,37.3,1.0,1.0,0.6302450000000003,0.7361760000000003,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19261426692307693,0.7511426692307691,0.0,0.0,0.15,0.06449078692307689,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
6-fluoro-DL-tryptophan,6-fluoro-DL-tryptophan,FC=1C=C2NC=C(CC(N)C(=O)O)C2=CC1,SKiD_substrates,EC=1.13.11.52;site=Substrate+Cofactor,real_evidence,6-fluoro-dl-tryptophan,222.21899999999997,1.2614,79.11,3.0,2.0,0.3428575,0.3583793333333333,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.25544632384615384,0.8544632384615385,0.0,0.0,0.75,0.06303307717948714,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
5-fluoro-DL-tryptophan,5-fluoro-DL-tryptophan,FC1=CC=C2NC=C(CC(N)C(=O)O)C2=C1,SKiD_substrates,EC=1.13.11.52;site=Substrate+Cofactor,real_evidence,5-fluoro-dl-tryptophan,222.219,1.2614,79.11,3.0,2.0,0.34285750000000004,0.3583793333333334,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.25544632384615384,0.8544632384615385,0.0,0.0,0.75,0.06303307717948711,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
L-proline,L-proline,N1[C@@H](CCC1)C(=O)O,SKiD_substrates,EC=1.14.11.56;site=Substrate_only,real_evidence,l-proline,115.13199999999999,-0.17700000000000032,49.33,2.0,2.0,0.11806833333333336,0.04725466666666661,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.1,0.18004886923076924,0.6254886923076923,0.0,0.0,0.75,0.06050029589743588,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
5-methyl-DL-tryptophan,5-methyl-DL-tryptophan,CC1=CC=C2NC=C(CC(N)C(=O)O)C2=C1,SKiD_substrates,EC=1.13.11.52;site=Substrate+Cofactor,real_evidence,5-methyl-dl-tryptophan,218.256,1.4307199999999998,79.11,3.0,2.0,0.36072,0.38395733333333326,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.25627761138461536,0.8627761138461538,0.0,0.0,0.75,0.05967462471794871,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
6-methyl-DL-tryptophan,6-methyl-DL-tryptophan,CC=1C=C2NC=C(CC(N)C(=O)O)C2=CC1,SKiD_substrates,EC=1.13.11.52;site=Substrate+Cofactor,real_evidence,6-methyl-dl-tryptophan,218.25599999999997,1.43072,79.11,3.0,2.0,0.36072,0.3839573333333333,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.25627761138461536,0.8627761138461538,0.0,0.0,0.75,0.059674624717948696,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
cellobiose,cellobiose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,SKiD_substrates,EC=1.1.1.121;site=Cofactor_only,real_evidence,cellobiose,342.297,-5.397199999999994,189.52999999999997,8.0,11.0,0.9598974999999992,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.16676958846153844,0.4926958846153846,0.0,0.0,0.15,0.05798188846153857,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
lactose,lactose,OC1[C@H](O)[C@@H](O)[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO)[C@H](O1)CO,SKiD_substrates,EC=1.1.5.2;site=Substrate+Cofactor,real_evidence,lactose,342.29700000000014,-5.397199999999993,189.52999999999997,8.0,11.0,0.9598974999999992,0.0,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.16676958846153844,0.49269588461538455,0.0,0.0,0.15,0.05798188846153854,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
17beta-estradiol,17beta-estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,SKiD_substrates,EC=1.1.1.62;site=Substrate+Cofactor,real_evidence,17beta-estradiol,272.388,3.6092000000000026,40.46,2.0,2.0,0.6781400000000003,0.7831253333333338,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19528085538461537,0.7778085538461537,0.0,0.0,0.15,0.057654028717948655,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
oxaloacetate,oxaloacetate,C(=O)(C(=O)O)CC(=O)[O-],SKiD_substrates,EC=1.1.1.28;site=Substrate+Cofactor,real_evidence,oxaloacetate,131.063,-2.2199,94.5,1.0,4.0,0.38670666666666664,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.22536938384615382,0.5536938384615384,0.0,0.0,0.75,0.05636458384615381,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"5-androstene-3beta,17beta-diol","5-androstene-3beta,17beta-diol",C[C@@]12[C@H](CC[C@H]1[C@@H]1CC=C3C[C@H](CC[C@]3(C)[C@H]1CC2)O)O,SKiD_substrates,EC=1.1.1.62;site=Substrate+Cofactor,real_evidence,5-androstene-3beta 17beta-diol,290.44699999999995,3.671000000000004,40.46,2.0,2.0,0.7009141666666671,0.8054646666666673,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.1963192269230769,0.7881922692307689,0.0,0.0,0.15,0.0541723535897435,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
3-glutathionyl-hexanal,3-glutathionyl-hexanal,N([C@H](C(=O)O)CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(CC=O)CCC,SKiD_substrates,EC=1.1.1.184;site=Substrate+Cofactor,real_evidence,3-glutathionyl-hexanal,405.4730000000003,-0.8174999999999977,161.89999999999998,6.0,7.0,0.44008166666666665,0.1340653333333339,0.55,reactive_toxic_aldehyde_control,highly_reactive_small_aldehyde_control_only,0.443,0.15,0.15,0.25,0.2331524115384615,0.6315241153846153,0.0,0.85,0.15,0.05383738487179478,organosulfur_sulfonate,0.63,reactive_aldehyde,rule_based_model_inference_with_real_source_evidence
equiline,equiline,CC12CCC3C(=CCC4=C3C=CC(=C4)O)C1CCC2=O,SKiD_substrates,EC=1.11.1.10;site=Substrate+Cofactor,real_evidence,equiline,268.356,3.7375000000000025,37.3,1.0,2.0,0.6908175000000003,0.8018206666666672,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19360875384615384,0.7610875384615383,0.0,0.0,0.15,0.05296500051282045,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
2-deoxy-D-glucose,2-deoxy-D-glucose,O=CC[C@@H](O)[C@H](O)[C@H](O)CO,SKiD_substrates,EC=1.1.1.121;site=Cofactor_only,real_evidence,2-deoxy-d-glucose,164.15699999999998,-2.3496,97.99000000000001,4.0,5.0,0.4304975,0.0,0.55,generic_assay_chemical,generic_metabolite_or_assay_chemical,0.26,0.15,0.15,0.25,0.22663690076923074,0.5663690076923076,0.0,0.0,0.75,0.052377200769230726,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
"5alpha-androstan-3beta,17beta-diol","5alpha-androstan-3beta,17beta-diol",C[C@@]12[C@H](CC[C@H]1[C@@H]1CC[C@H]3C[C@H](CC[C@]3(C)[C@H]1CC2)O)O,SKiD_substrates,EC=1.1.1.209;site=Substrate+Cofactor,real_evidence,5alpha-androstan-3beta 17beta-diol,292.463,3.7509000000000046,40.46,2.0,2.0,0.7125816666666672,0.8201253333333341,0.55,low_priority_unknown,low_intervention_suitability_score,0.26,0.15,0.15,0.1,0.19593873769230766,0.7843873769230766,0.0,0.0,0.15,0.05121891102564087,unclassified_or_unknown,0.0,,rule_based_model_inference_with_real_source_evidence
